timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-01T13:32:45,codecarbon,08470d15-74b1-4115-8472-3b7042660965,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.077330699999948,3.651867050327991e-07,7.192493981784618e-08,4.362490086317147,0.0,10.0,3.017791667e-06,0.0,3.4988611111152246e-06,6.516652778115225e-06,0.0,France,FRA,occitanie,,,Windows-11-10.0.26100-SP0,3.12.1,3.3.0,12,AMD Ryzen 5 7530U with Radeon Graphics,0,,1.4451,43.6046,15.313541412353516,machine,0.0,0,55.9,8.56228256225586,N,1.0,0.0
2026-09-01T13:34:10,codecarbon,e92de5a1-f732-4b56-b0ed-6e7daf0f3266,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.853877499999726,7.10308288050837e-07,1.213397936753665e-07,7.243461237281993,0.0,10.0,5.975875000000001e-06,0.0,6.699374166666732e-06,1.2675249166666732e-05,0.0,France,FRA,occitanie,,,Windows-11-10.0.26100-SP0,3.12.1,3.3.0,12,AMD Ryzen 5 7530U with Radeon Graphics,0,,1.4451,43.6046,15.313541412353516,machine,0.0,0,55.650000000000006,8.52049446105957,N,1.0,0.0
2026-09-01T13:46:39,codecarbon,bc6b882e-c7dc-4140-b591-91e095b09625,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.590306699999928,9.466767583375202e-07,1.43646843983381e-07,12.557850851670327,0.0,10.0,8.308858333000001e-06,0.0,8.584318888890469e-06,1.6893177221890472e-05,0.0,France,FRA,occitanie,,,Windows-11-10.0.26100-SP0,3.12.1,3.3.0,12,AMD Ryzen 5 7530U with Radeon Graphics,0,,1.4451,43.6046,15.313541412353516,machine,0.0,0,52.23333333333333,8.000532786051432,N,1.0,0.0
2026-09-01T13:46:51,codecarbon,80e10a65-3d60-4c44-87e4-dd8f4a157eb1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.628358199999639,1.962483569535509e-06,2.0382328209762518e-07,9.355948369100485,0.0,10.0,1.7862354166000004e-05,0.0,1.7157606388890498e-05,3.50199605548905e-05,0.0,France,FRA,occitanie,,,Windows-11-10.0.26100-SP0,3.12.1,3.3.0,12,AMD Ryzen 5 7530U with Radeon Graphics,0,,1.4451,43.6046,15.313541412353516,machine,0.0,0,52.333333333333336,8.011858622233072,N,1.0,0.0
2026-09-01T13:47:10,codecarbon,204a1f21-f99b-469c-bcfa-e99aa5c0115a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.402476900000693,3.860625696648375e-06,2.506496663954225e-07,20.97668806508714,0.0,10.0,3.5734345833e-05,0.0,3.315742055555751e-05,6.889176638855752e-05,0.0,France,FRA,occitanie,,,Windows-11-10.0.26100-SP0,3.12.1,3.3.0,12,AMD Ryzen 5 7530U with Radeon Graphics,0,,1.4451,43.6046,15.313541412353516,machine,2.8363636363636364,0,51.74545454545455,7.924923636696556,N,1.0,0.0
